,molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
795,CHEMBL3323016,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4ccncc4n3)CC2)cc(C(F)(F)F)n1,504.56100000000015,3.1678000000000006,1.0,7.0,7.6020599913279625
796,CHEMBL3311308,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,305.39900000000006,3.421260000000002,1.0,3.0,4.499999953328896
797,CHEMBL3311308,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,305.39900000000006,3.421260000000002,1.0,3.0,4.519999959791458
798,CHEMBL3344458,CCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,343.49200000000013,4.460400000000004,1.0,4.0,6.040958607678906
799,CHEMBL3344459,COc1cc2c(cc1O)[C@@H]1Cc3sc(CC(C)C)cc3CN1CC2,343.49200000000013,4.316300000000004,1.0,4.0,6.795880017344075
800,CHEMBL487387,COc1cc2c(cc1O)[C@@H]1Cc3ccc(O)c(OC)c3CN1CC2,327.38000000000017,2.7705,2.0,5.0,5.3585258894959
801,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,375.87100000000015,4.425600000000004,1.0,3.0,6.3872161432802645
802,CHEMBL3335539,COc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1,311.425,3.528800000000002,0.0,3.0,4.782516055786093
803,CHEMBL3335555,Oc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,297.3980000000001,3.225800000000002,1.0,3.0,4.782516055786093
804,CHEMBL3335535,c1ccc(CCC2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1,321.42400000000015,3.3965000000000014,1.0,3.0,4.0
805,CHEMBL3335536,c1ccc(CC[C@H]2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1,321.42400000000015,3.3965000000000014,1.0,3.0,4.0
806,CHEMBL3335537,c1ccc(CC[C@@H]2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1,321.42400000000015,3.3965000000000014,1.0,3.0,4.0
807,CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,4.894400000000004,0.0,3.0,9.0
808,CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.8730000000001,4.894400000000004,0.0,3.0,9.0
809,CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,267.328,2.8499000000000025,2.0,3.0,8.3767507096021
810,CHEMBL3335556,Clc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,315.84400000000005,4.173600000000003,0.0,2.0,4.698970004336019
811,CHEMBL3561555,COc1ccc(CN2CCO[C@@H](CCc3ccccc3)C2)cc1,311.425,3.528800000000002,0.0,3.0,4.782516055786093
812,CHEMBL3335556,Clc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,315.84400000000005,4.173600000000003,0.0,2.0,4.698970004336019
813,CHEMBL3561555,COc1ccc(CN2CCO[C@@H](CCc3ccccc3)C2)cc1,311.425,3.528800000000002,0.0,3.0,4.698970004336019
814,CHEMBL1627305,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,461.3930000000002,3.777700000000003,3.0,4.0,5.356547323513812
815,CHEMBL3597643,O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1cc2ccccc2[nH]1,426.56400000000025,4.653300000000003,2.0,3.0,7.060480747381382
816,CHEMBL68740,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(F)ccc2[nH]1,463.3840000000002,4.946000000000004,2.0,3.0,6.24841299491769
817,CHEMBL3597635,O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,438.5750000000003,4.720200000000005,1.0,4.0,7.5376020021010435
818,CHEMBL3597636,O=C(NCCC(O)CN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,454.5740000000002,3.6910000000000025,2.0,5.0,6.142667503568732
819,CHEMBL3597637,COc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2cnc3ccccc3c2)CC1,452.98600000000016,4.229000000000003,1.0,5.0,7.200659450546418
820,CHEMBL3623290,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,459.90900000000033,4.309200000000003,1.0,7.0,6.098541678603888
821,CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,259.34900000000005,2.5775000000000006,2.0,3.0,5.300000202445418
822,CHEMBL3736433,CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,260.14599999999996,1.5871,2.0,4.0,5.300000202445418
823,CHEMBL3736156,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,260.14599999999996,1.5870999999999995,2.0,4.0,5.300000202445418
824,CHEMBL8514,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,361.52900000000017,4.844800000000005,1.0,2.0,8.958607314841775
825,CHEMBL3805518,CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1F,443.49400000000014,4.5042000000000035,1.0,5.0,7.638272163982407
826,CHEMBL3805559,CNC(=O)c1cccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,425.50400000000013,4.365100000000004,1.0,5.0,8.070581074285707
827,CHEMBL3805376,CNC(=O)c1ccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,436.38300000000004,4.334200000000004,1.0,4.0,7.154901959985743
828,CHEMBL3804954,CNC(=O)c1ccccc1OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,436.38300000000004,4.334200000000004,1.0,4.0,6.777283528852417
829,CHEMBL3805600,CC(=O)Nc1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,436.38300000000015,4.933000000000005,1.0,4.0,7.007004901568658
830,CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,448.39400000000006,4.859300000000005,1.0,4.0,7.764471553092451
831,CHEMBL3805860,CNC(=O)c1cccc(OCCCCN2CCN(c3nsc4ccccc34)CC2)c1,424.5700000000001,3.637100000000003,1.0,6.0,8.0
832,CHEMBL3805099,CNC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccc1F,442.5600000000001,3.776200000000003,1.0,6.0,7.920818753952375
833,CHEMBL3805704,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4sccc34)CC2)c1,423.5820000000001,4.242100000000004,1.0,5.0,7.040958607678906
834,CHEMBL3805649,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4sccc34)CC2)ccc1F,441.5720000000001,4.381200000000003,1.0,5.0,7.366531544420414
835,CHEMBL3805165,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4c3OC(F)(F)O4)CC2)c1,447.48200000000014,3.348900000000002,1.0,6.0,8.387216143280265
836,CHEMBL3804965,CNC(=O)c1cc(OCCCCN2CCN(c3cccc4c3OC(F)(F)O4)CC2)ccc1F,465.47200000000015,3.488000000000002,1.0,6.0,7.522878745280337
837,CHEMBL3805077,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,436.38300000000015,4.334200000000004,1.0,4.0,7.494850021680094
838,CHEMBL3806169,NC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,422.3560000000001,4.073500000000004,1.0,4.0,7.259637310505756
839,CHEMBL3805772,CCNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,450.4100000000001,4.724300000000005,1.0,4.0,6.935542010773082
840,CHEMBL3805826,CCCCCNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,492.4910000000002,5.894600000000006,1.0,4.0,7.774690718274137
841,CHEMBL3805120,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1C,450.4100000000002,4.642620000000004,1.0,4.0,8.008773924307505
842,CHEMBL3805884,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1F,454.37300000000016,4.473300000000004,1.0,4.0,7.404503778174426
843,CHEMBL3806091,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,450.4100000000002,4.642620000000004,1.0,4.0,5.443697499232712
844,CHEMBL3804943,CNC(=O)c1ccc(OC)c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,466.4090000000001,4.342800000000004,1.0,5.0,7.920818753952375
845,CHEMBL3806224,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1Cl,470.8280000000002,4.987600000000004,1.0,4.0,7.45717457304082
846,CHEMBL3806047,CNC(=O)c1cc(C)cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,450.4100000000001,4.642620000000004,1.0,4.0,7.0467236633326955
847,CHEMBL3805434,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(C(C)=O)c1,478.42000000000024,4.536800000000004,1.0,5.0,7.423658649794207
848,CHEMBL3805327,CNC(=O)c1ccc(Cl)c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,470.8280000000002,4.987600000000005,1.0,4.0,7.232844133917819
849,CHEMBL3805262,CNC(=O)c1cc(F)cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,454.37300000000016,4.4733000000000045,1.0,4.0,5.801342913045577
850,CHEMBL3805515,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1OC,466.4090000000002,4.342800000000004,1.0,5.0,6.694648630553377
851,CHEMBL3805046,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1F,454.37300000000016,4.4733000000000045,1.0,4.0,6.767003889607846
852,CHEMBL11493,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,385.49800000000005,5.866300000000006,0.0,2.0,5.0
853,CHEMBL3126735,Fc1ccc(C(SCCNCCCc2ccccc2)c2ccc(F)cc2)cc1,397.53400000000005,6.009800000000005,1.0,2.0,5.698970004336019
854,CHEMBL3916231,CC(O)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,406.54200000000014,3.7858000000000036,1.0,4.0,5.0
855,CHEMBL3931765,CC(O)CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,422.54100000000017,2.8013000000000012,1.0,4.0,5.0
856,CHEMBL3918282,[O-][S+](CCN1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,498.63900000000024,4.024100000000003,1.0,4.0,5.0
857,CHEMBL8946,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,340.8510000000001,2.8307000000000015,2.0,4.0,5.0
858,CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,273.357,2.01,1.0,2.0,8.67778070526608
859,CHEMBL3946995,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1,438.59700000000026,4.390200000000004,1.0,6.0,7.211478112777527
860,CHEMBL243712,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,369.4870000000002,1.2851000000000006,2.0,6.0,8.517126416391246
861,CHEMBL3885419,CC(C)(C)[C@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,361.52900000000017,4.844800000000005,1.0,2.0,8.958607314841775
862,CHEMBL244562,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc(=O)[nH]2)cc1,497.4260000000003,4.456900000000004,2.0,4.0,7.3872161432802645
863,CHEMBL398175,Cc1cccc(-c2ccc(C(=O)NC/C=C/CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)n1,495.45400000000024,5.472020000000006,1.0,4.0,5.886056647693163
864,CHEMBL244773,Cc1cccnc1-c1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,495.4540000000003,5.472020000000005,1.0,4.0,6.434152181326482
865,CHEMBL244774,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1,497.4260000000003,4.402000000000004,1.0,4.0,7.640164517660112
866,CHEMBL394541,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ccccn3)cc2)CC1,442.56300000000016,3.865400000000003,1.0,5.0,6.756961951313706
867,CHEMBL244989,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,453.58600000000024,4.374600000000004,1.0,4.0,6.747146969020107
868,CHEMBL244990,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,499.44200000000023,4.358400000000004,2.0,5.0,7.801342913045577
869,CHEMBL390253,O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,499.44200000000023,4.358400000000004,2.0,5.0,7.054039296422431
870,CHEMBL3982119,COc1cc2c(cc1OC)[C@@H]1Cc3c(OC)ccc(OC)c3CN1CC2,355.4340000000002,3.376500000000002,0.0,5.0,5.7625568046245395
871,CHEMBL3903297,c1c2c(cc3c1OCO3)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,323.34800000000007,2.799500000000001,0.0,5.0,5.90678850818634
872,CHEMBL3897805,COc1ccc(OC)c2c1C[C@H]1c3cc4c(cc3CCN1C2)OCO4,339.39100000000013,3.088000000000002,0.0,5.0,5.600663809744175
873,CHEMBL2057451,COc1cc2c(cc1OC)[C@@H]1Cc3cc(C)cc(C)c3CN1CC2,323.4360000000001,3.9761400000000027,0.0,3.0,5.937305226657607
874,CHEMBL2334893,COc1cc2c(cc1O)[C@@H]1Cc3cc4c(cc3CN1CC2)OCO4,325.36400000000015,2.785000000000001,1.0,5.0,7.040433953362072
875,CHEMBL2057457,COc1cc2c(cc1O)[C@@H]1Cc3cc(C)cc(C)c3CN1CC2,309.4090000000001,3.673140000000002,1.0,3.0,6.340911362957505
876,CHEMBL267930,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,395.47800000000007,3.217100000000001,1.0,4.0,8.59176003468815
877,CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,219.332,1.9989000000000001,1.0,2.0,6.335358024443875
878,CHEMBL8514,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,361.52900000000017,4.844800000000005,1.0,2.0,9.09151498112135
879,CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,463.6660000000004,5.327200000000006,1.0,3.0,5.301029995663981
880,CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,491.7200000000005,6.107400000000007,1.0,3.0,5.301029995663981
881,CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,420.5130000000002,2.6910000000000007,2.0,4.0,5.301029995663981
882,CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,532.7290000000004,5.811800000000006,2.0,4.0,5.301029995663981
883,CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,487.6480000000003,4.5412000000000035,2.0,3.0,5.301029995663981
884,CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,423.55700000000024,3.0032000000000005,1.0,4.0,5.301029995663981
885,CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,467.61000000000035,3.019800000000001,1.0,5.0,5.301029995663981
886,CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,524.6180000000004,1.9605999999999997,2.0,7.0,5.301029995663981
887,CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,487.64800000000037,4.541200000000004,2.0,3.0,5.301029995663981
888,CHEMBL4096422,CN(CCCCOc1ccc2c(c1)NC(=O)CC2)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,420.5130000000002,2.9300000000000006,2.0,4.0,5.301029995663981
889,CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,315.4610000000001,3.2597000000000023,0.0,2.0,6.801893001126598
890,CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,463.6660000000004,5.327200000000006,1.0,3.0,5.301029995663981
891,CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,491.7200000000005,6.107400000000007,1.0,3.0,5.301029995663981
892,CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,420.5130000000002,2.6910000000000007,2.0,4.0,5.301029995663981
893,CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,532.7290000000004,5.811800000000006,2.0,4.0,5.301029995663981
894,CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,487.6480000000003,4.5412000000000035,2.0,3.0,6.14697138528701
895,CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,423.55700000000024,3.0032000000000005,1.0,4.0,5.301029995663981
896,CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,467.61000000000035,3.019800000000001,1.0,5.0,5.301029995663981
897,CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,524.6180000000004,1.9605999999999997,2.0,7.0,5.301029995663981
898,CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,487.64800000000037,4.541200000000004,2.0,3.0,5.301029995663981
899,CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,315.4610000000001,3.2597000000000023,0.0,2.0,6.031003673351687
900,CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,463.6660000000004,5.327200000000006,1.0,3.0,5.301029995663981
901,CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,491.7200000000005,6.107400000000007,1.0,3.0,5.347995538413624
902,CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,420.5130000000002,2.6910000000000007,2.0,4.0,5.387004343967653
903,CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,532.7290000000004,5.811800000000006,2.0,4.0,5.301029995663981
904,CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,487.6480000000003,4.5412000000000035,2.0,3.0,5.438004699434511
905,CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,423.55700000000024,3.0032000000000005,1.0,4.0,5.301029995663981
906,CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,467.61000000000035,3.019800000000001,1.0,5.0,5.301029995663981
907,CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,524.6180000000004,1.9605999999999997,2.0,7.0,5.301029995663981
908,CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,487.64800000000037,4.541200000000004,2.0,3.0,5.526995035732729
909,CHEMBL3797209,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,315.4610000000001,3.2597000000000023,0.0,2.0,7.004803708402821
910,CHEMBL4097572,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCOCCCCc2ccccc2)C1,463.6660000000004,5.327200000000006,1.0,3.0,5.301029995663981
911,CHEMBL4076129,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCOCCCCc2ccccc2)C1,491.7200000000005,6.107400000000007,1.0,3.0,6.095988116402611
912,CHEMBL4077430,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,420.5130000000002,2.6910000000000007,2.0,4.0,5.301029995663981
913,CHEMBL4100734,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCCCCCCCCCOc2ccc3c(c2)NC(=O)CC3)C1,532.7290000000004,5.811800000000006,2.0,4.0,5.301029995663981
914,CHEMBL4068455,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,487.6480000000003,4.5412000000000035,2.0,3.0,5.696005229933957
915,CHEMBL4100322,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCCCc2ccccc2)C1,423.55700000000024,3.0032000000000005,1.0,4.0,5.301029995663981
916,CHEMBL4085282,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCCCc2ccccc2)C1,467.61000000000035,3.019800000000001,1.0,5.0,5.301029995663981
917,CHEMBL4095452,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCOCCOCCOCCOc2ccc3c(c2)NC(=O)CC3)C1,524.6180000000004,1.9605999999999997,2.0,7.0,5.301029995663981
918,CHEMBL4093477,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,487.64800000000037,4.541200000000004,2.0,3.0,5.3439976793170425
919,CHEMBL4102561,Cc1nc2c(O)cccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,420.53800000000007,3.2879200000000015,1.0,6.0,7.573488738635425
920,CHEMBL4074326,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCC=C2,406.5550000000002,3.548020000000002,0.0,5.0,8.02502800570193
921,CHEMBL4094825,Cc1nc2ccccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,404.53900000000004,3.582320000000003,0.0,5.0,8.482804102050025
922,CHEMBL4065710,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(C)O,438.59700000000026,3.132420000000002,1.0,6.0,7.501689446210399
923,CHEMBL4087132,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(F)F,444.5510000000002,4.016720000000003,0.0,5.0,8.454692883534175
924,CHEMBL4103509,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2=O,422.55400000000026,3.1076200000000016,0.0,6.0,7.392544976785332
925,CHEMBL4079251,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2Cl,443.0160000000002,4.204820000000003,0.0,5.0,8.260427655549908
926,CHEMBL4104261,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2F,426.5610000000002,3.935520000000003,0.0,5.0,8.478861916295964
927,CHEMBL4061068,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2(C)O,439.5850000000003,2.5274200000000007,1.0,7.0,8.619788758288394
928,CHEMBL4062992,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2(F)F,445.53900000000027,3.4117200000000016,0.0,6.0,8.2839966563652
929,CHEMBL4084663,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2=O,423.5420000000003,2.5026200000000003,0.0,7.0,8.119186407719209
930,CHEMBL4101115,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2Cl,444.00400000000025,3.599820000000003,0.0,6.0,8.081445469449726
931,CHEMBL4074373,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2F,427.54900000000026,3.3305200000000017,0.0,6.0,8.10790539730952
932,CHEMBL4082150,Cc1ccc(Sc2ccccc2N2CCN(CCc3c(C)nc4n(c3=O)CCCC4O)CC2)c(C)c1,504.70000000000044,4.511660000000004,1.0,6.0,6.057991946977687
933,CHEMBL4100152,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)CCCC2O,448.47000000000025,2.06512,1.0,7.0,7.568636235841013
934,CHEMBL4077006,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)CCCC2,432.4710000000003,2.5742200000000004,0.0,6.0,7.436518914605589
935,CHEMBL4064609,Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2O,426.5460000000003,1.7483199999999992,1.0,8.0,5.176525770829699
936,CHEMBL4063748,Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2,410.5470000000003,2.2574199999999998,0.0,7.0,5.257274868695302
937,CHEMBL4091554,Cc1nc2n(c(=O)c1CCN1CCN(c3cncc4sccc34)CC1)CCCC2O,425.5580000000002,2.3533200000000005,1.0,7.0,6.017728766960431
938,CHEMBL4097395,Cc1nc2n(c(=O)c1CCN1CCN(c3nccc4sccc34)CC1)CCCC2O,425.5580000000002,2.3533200000000005,1.0,7.0,7.698970004336019
939,CHEMBL4079365,Cc1nc2n(c(=O)c1CCN1CCN(c3nccc4sccc34)CC1)CCCC2,409.55900000000025,2.862420000000001,0.0,6.0,7.424812155072339
940,CHEMBL4105102,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4scnc34)CC1)CCCC2O,425.5580000000002,2.3533200000000005,1.0,7.0,5.0
941,CHEMBL4087246,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3CCS4)CC1)CCCC2O,426.5860000000003,2.3918200000000005,1.0,6.0,7.928117992693875
942,CHEMBL4067506,Cc1nc2n(c(=O)c1CCN1CCN(c3csc4ccsc34)CC1)CCCC2O,430.5990000000003,3.0198200000000015,1.0,7.0,6.804100347590766
943,CHEMBL4094926,Cc1nc2n(c(=O)c1CCN1CCC(c3cccc4sccc34)CC1)CCCC2O,423.5820000000002,4.015720000000004,1.0,5.0,7.122628654130226
